F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/tools/ant/AntClassLoader.java,0.333333333333,0.4,0.0096,0.258964143426,0.317337256334,-0.2,0.00246507806081,0.05094494659,0.317337256334,-0.491228070175,0.142857142857,87,8776,3948,9489,0
org/apache/tools/ant/AntClassLoader.java,-1.0,0.0,0.0,0.175438596491,0.169848030163,-1.0,0.0,0.00821692686935,0.169848030163,-0.491228070175,0.142857142857,12,1063,1259,1776,1
org/apache/tools/ant/AntClassLoader.java,0.5,0.311475409836,0.00857833915614,0.258964143426,0.317337256334,-0.377049180328,0.00246507806081,0.05094494659,0.317337256334,-0.491228070175,0.142857142857,158,12540,4548,13253,0
org/apache/tools/ant/AntClassLoader.java,0.5,0.311475409836,0.00857833915614,0.258964143426,0.317337256334,-0.377049180328,0.00246507806081,0.05094494659,0.317337256334,-0.491228070175,0.142857142857,158,12540,4548,13253,0
org/apache/tools/ant/AntClassLoader.java,-1.0,0.0,0.0,0.191256830601,0.321342066036,-1.0,0.00246507806081,0.0550534100247,0.321342066036,-0.491228070175,0.142857142857,158,12540,4548,13253,1
org/apache/tools/ant/AntClassLoader.java,0.333333333333,0.2,0.00551724137931,0.191256830601,0.321342066036,-0.6,0.00246507806081,0.0550534100247,0.321342066036,-0.491228070175,0.142857142857,97,9808,4000,10521,1
org/apache/tools/ant/AntClassLoader.java,0.333333333333,0.466666666667,0.00858237547893,0.191256830601,0.321342066036,-0.0666666666667,0.00246507806081,0.0550534100247,0.321342066036,-0.491228070175,0.142857142857,87,8776,3948,9489,0
org/apache/tools/ant/AntClassLoaderTest.java,-1.0,0.186746987952,0.0759362752214,0.164021164021,0.00342742566502,-0.626506024096,0.000821692686935,0.0246507806081,0.00342742566502,-0.491228070175,0.333333333333,1,1051,1251,1764,1
org/apache/tools/ant/AntClassLoaderTest.java,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,-0.491228070175,0.333333333333,18,7928,3867,8641,0
org/apache/tools/ant/AntClassLoaderTest.java,1.0,0.0707070707071,0.00226577865031,0.191256830601,0.321342066036,-0.858585858586,0.00246507806081,0.0550534100247,0.321342066036,-0.491228070175,0.333333333333,3,1059,1258,1772,0
org/apache/tools/ant/AntTypeDefinition.java,-0.5,0.311475409836,0.00857833915614,0.258964143426,0.317337256334,-0.377049180328,0.00246507806081,0.05094494659,0.317337256334,-0.491228070175,-1.0,25,6619,3477,7332,1
