F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
java/sql/SQLException.java,-0.5,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,3,7139,3154,8135,1.0
javax/sql/rowset/BaseRowSet.java,-0.5,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,1,7139,3154,8135,1.0
javax/sql/rowset/BaseRowSet.java,-0.5,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,1,7139,3154,8135,1.0
org/apache/derby/catalog/GetProcedureColumns.java,-1.0,0.179487179487,0.00377619312531,0.151384083045,0.213415047983,-0.641025641026,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,12,7139,3154,8135,1.0
org/apache/derby/catalog/GetProcedureColumns.java,0.0,0.388888888889,0.0148533950617,0.289198606272,0.285793846715,-0.222222222222,0.00384172109105,0.029197080292,0.285793846715,-1.0,-1.0,12,7139,3154,8135,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.17578125,0.00371492826022,0.151384083045,0.213415047983,-0.6484375,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,19,2168,1438,3164,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.0,0.0,0.135831381733,0.505318206228,-1.0,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,73,7139,3154,8135,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.277777777778,0.100308641975,0.134328358209,0.00291932166446,-0.444444444444,0.00076834421821,0.00268920476373,0.00291932166446,-1.0,-1.0,73,7139,3154,8135,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.314814814815,0.00553093454328,0.151384083045,0.213415047983,-0.37037037037,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,27,3463,1980,4459,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.314814814815,0.00553093454328,0.151384083045,0.213415047983,-0.37037037037,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,27,3463,1980,4459,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,1.0
org/apache/derby/catalog/SystemProcedures.java,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,1.0
