F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/maven/DefaultMaven.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,9,1575,1602,2092,0.0
org/apache/maven/DefaultMaven.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,7,1293,1530,1810,1.0
org/apache/maven/DefaultMaven.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,7,1293,1530,1810,0.0
org/apache/maven/MavenTest.java,-1.0,0.0,0.0,0.0625,0.0811631944444,0.0,0.00114025085519,0.00228050171038,0.0811631944444,-0.714285714286,-1.0,21,1922,1678,2439,1.0
org/apache/maven/MavenTest.java,0.0,0.25,0.01875,0.0909090909091,0.105058906097,-0.125,0.0,0.0205245153934,0.105058906097,-0.714285714286,-1.0,27,2298,1735,2815,1.0
org/apache/maven/ProjectBuildFailureException.java,0.0,0.25,0.01875,0.0909090909091,0.105058906097,-0.125,0.0,0.0205245153934,0.105058906097,-0.714285714286,-1.0,27,2298,1735,2815,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,1.0,1.0,0.0,0.25,0.0892857142857,1.0,0.0,0.00114025085519,0.0892857142857,-0.714285714286,0.333333333333,325,9263,3431,9780,0.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,-1.0,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.714285714286,0.333333333333,53,1312,1533,1829,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,1.0,0.2,0.00941176470588,0.059880239521,0.148993741598,-0.6,0.00228050171038,0.0102622576967,0.148993741598,-0.714285714286,0.333333333333,34,886,1223,1403,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,0.0,0.0,0.0,0.0909090909091,0.105058906097,-1.0,0.0,0.0205245153934,0.105058906097,-0.714285714286,-1.0,6,2059,1694,2576,1.0
org/apache/maven/artifact/ArtifactStatus.java,0.0,0.0,0.0,0.0909090909091,0.105058906097,-1.0,0.0,0.0205245153934,0.105058906097,-0.714285714286,-1.0,8,2320,1738,2837,1.0
org/apache/maven/artifact/DefaultArtifactTest.java,-1.0,0.25,0.00892857142857,0.0687203791469,0.358887020837,-0.5,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,3,3720,2274,4237,1.0
org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,4,1476,1584,1993,1.0
org/apache/maven/artifact/handler/DefaultArtifactHandler.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.714285714286,-1.0,4,1476,1584,1993,1.0
org/apache/maven/artifact/installer/ArtifactInstallerTest.java,-0.333333333333,1.0,0.0,0.059880239521,0.148993741598,1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.666666666667,-0.5,13,3068,1860,3585,1.0
org/apache/maven/artifact/manager/DefaultWagonManager.java,-1.0,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.666666666667,-0.5,19,7062,3056,7579,1.0
org/apache/maven/artifact/manager/WagonConfigurationException.java,-0.333333333333,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.666666666667,-0.5,19,7062,3056,7579,1.0
org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,-0.333333333333,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.666666666667,-0.5,12,2214,1712,2731,1.0
org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,-1.0,0.0,0.0,0.3,0.261428571429,-1.0,0.0,0.00342075256556,0.261428571429,-0.666666666667,-1.0,7,7239,3078,7756,1.0
org/apache/maven/artifact/metadata/ResolutionGroup.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.666666666667,-1.0,4,3861,2331,4378,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,9,6338,3010,6855,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,0.0,0.0,0.0,0.0625,0.0811631944444,-1.0,0.00114025085519,0.00228050171038,0.0811631944444,-1.0,-1.0,13,7701,3119,8218,1.0
org/apache/maven/artifact/repository/Authentication.java,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,7,6338,3010,6855,1.0
org/apache/maven/artifact/repository/Authentication.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,127,9268,3431,9785,1.0
org/apache/maven/artifact/repository/MavenArtifactRepository.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,8,5972,3001,6489,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,17,8549,3205,9066,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,9,9268,3431,9785,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,12,7422,3091,7939,0.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.047619047619,0.00453514739229,0.0909090909091,0.105058906097,-0.904761904762,0.0,0.0205245153934,0.105058906097,-1.0,-1.0,7,1435,1573,1952,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.047619047619,0.00453514739229,0.0909090909091,0.105058906097,-0.904761904762,0.0,0.0205245153934,0.105058906097,-1.0,-1.0,10,3068,1860,3585,1.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-0.5,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,4,1723,1631,2240,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-0.5,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-1.0,-1.0,4,1723,1631,2240,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0687203791469,0.358887020837,-1.0,0.00798175598632,0.0262257696693,0.358887020837,-1.0,0.0,20,1786,1655,2303,1.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0687203791469,0.358887020837,-1.0,0.00798175598632,0.0262257696693,0.358887020837,-0.625,-0.6,22,6887,3033,7404,1.0
org/apache/maven/artifact/repository/metadata/Metadata.java,-1.0,0.0,0.0,0.0687203791469,0.358887020837,-1.0,0.00798175598632,0.0262257696693,0.358887020837,-0.625,-0.6,22,6887,3033,7404,1.0
org/apache/maven/artifact/repository/metadata/Plugin.java,-0.333333333333,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-0.6,8,3068,1860,3585,1.0
org/apache/maven/artifact/repository/metadata/RepositoryMetadataDeploymentException.java,-0.333333333333,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-0.6,23,6954,3039,7471,1.0
org/apache/maven/artifact/repository/metadata/RepositoryMetadataInstallationException.java,-0.333333333333,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-0.6,23,6954,3039,7471,1.0
org/apache/maven/artifact/repository/metadata/Snapshot.java,1.0,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,0.0,60,6954,3039,7471,1.0
org/apache/maven/artifact/repository/metadata/SnapshotVersion.java,0.0,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,0.0,60,6954,3039,7471,1.0
org/apache/maven/artifact/repository/metadata/Versioning.java,0.0,0.194444444444,0.00921387073348,0.059880239521,0.148993741598,-0.555555555556,0.00228050171038,0.0102622576967,0.148993741598,-0.625,0.0,62,6982,3042,7499,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,-1.0,0.5,0.025,0.0909090909091,0.105058906097,0.0,0.0,0.0205245153934,0.105058906097,-0.625,0.0,20,2699,1775,3216,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,6,5987,3001,6504,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,6,5987,3001,6504,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,0.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.625,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,-1.0,0.0392156862745,0.00179418172498,0.0687203791469,0.358887020837,-0.915032679739,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,-1.0,0.0392156862745,0.00179418172498,0.0687203791469,0.358887020837,-0.915032679739,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,-1.0,0.0392156862745,0.00179418172498,0.0687203791469,0.358887020837,-0.915032679739,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,0,9661,3774,10178,1.0
org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java,-1.0,0.0392156862745,0.00179418172498,0.0687203791469,0.358887020837,-0.915032679739,0.00798175598632,0.0262257696693,0.358887020837,-1.0,-1.0,0,9661,3774,10178,1.0
