F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/maven/DefaultMaven.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.6,-1.0,3,843,506,2092,0.0
org/apache/maven/DefaultMaven.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.6,-1.0,1,561,434,1810,1.0
org/apache/maven/DefaultMaven.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.6,-1.0,1,561,434,1810,0.0
org/apache/maven/MavenTest.java,-1.0,0.0,0.0,0.333333333333,0.0634920634921,0.0,0.00123609394314,0.00370828182942,0.0634920634921,-0.6,-1.0,15,1190,582,2439,1.0
org/apache/maven/ProjectBuildFailureException.java,0.0,0.428571428571,0.0222634508349,0.153846153846,0.388386960628,0.285714285714,0.00741656365884,0.0358467243511,0.388386960628,-0.6,-1.0,21,1566,639,2815,1.0
org/apache/maven/ReactorReader.java,0.0,0.428571428571,0.0222634508349,0.153846153846,0.388386960628,0.285714285714,0.00741656365884,0.0358467243511,0.388386960628,-0.6,-1.0,21,1566,639,2815,0.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,1.0,1.0,0.0,0.5,0.0396825396825,1.0,0.0,0.00247218788628,0.0396825396825,-0.6,0.333333333333,298,8531,2335,9780,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,-1.0,0.2,0.0114285714286,0.140243902439,0.172841739892,-0.542857142857,0.00988875154512,0.0271940667491,0.172841739892,-0.6,0.333333333333,26,580,437,1829,1.0
org/apache/maven/artifact/ArtifactStatus.java,1.0,0.2,0.0114285714286,0.140243902439,0.172841739892,-0.4,0.00988875154512,0.0271940667491,0.172841739892,-0.6,0.333333333333,7,154,127,1403,0.0
org/apache/maven/artifact/DefaultArtifactTest.java,0.0,0.0,0.0,0.153846153846,0.388386960628,-1.0,0.00741656365884,0.0358467243511,0.388386960628,-0.6,-1.0,10,8531,2335,9780,1.0
org/apache/maven/artifact/handler/DefaultArtifactHandler.java,-1.0,0.333333333333,0.010582010582,0.0577889447236,0.493104689705,-0.333333333333,0.00741656365884,0.0222496909765,0.493104689705,-0.6,-1.0,1,2988,1178,4237,1.0
org/apache/maven/artifact/manager/DefaultWagonManager.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.6,-1.0,4,1091,566,2340,1.0
org/apache/maven/artifact/manager/WagonConfigurationException.java,1.0,0.031007751938,0.0014307748218,0.0577889447236,0.493104689705,-0.813953488372,0.00741656365884,0.0222496909765,0.493104689705,-0.6,1.0,1,165,129,1414,1.0
org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,-1.0,0.2,0.0114285714286,0.140243902439,0.172841739892,-0.542857142857,0.00988875154512,0.0271940667491,0.172841739892,-0.666666666667,-1.0,12,6330,1960,7579,1.0
org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.666666666667,-1.0,12,6330,1960,7579,1.0
org/apache/maven/artifact/metadata/ResolutionGroup.java,1.0,0.5,0.0357142857143,0.625,0.194196428571,0.0,0.00123609394314,0.0061804697157,0.194196428571,-0.666666666667,1.0,6,6507,1982,7756,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,-1.0,0.0363636363636,0.00166863439591,0.0577889447236,0.493104689705,-0.6,0.00741656365884,0.0222496909765,0.493104689705,-0.666666666667,-1.0,4,3129,1235,4378,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,0.0,0.0,0.0,0.333333333333,0.0634920634921,-1.0,0.00123609394314,0.00370828182942,0.0634920634921,-1.0,-1.0,12,6969,2023,8218,1.0
org/apache/maven/artifact/repository/Authentication.java,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,127,8536,2335,9785,1.0
org/apache/maven/artifact/repository/Authentication.java,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,8,5240,1905,6489,1.0
org/apache/maven/artifact/repository/MavenArtifactRepository.java,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,17,7817,2109,9066,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,8,8536,2335,9785,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,12,6690,1995,7939,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.047619047619,0.00412286126572,0.153846153846,0.388386960628,-0.904761904762,0.00741656365884,0.0358467243511,0.388386960628,-1.0,-1.0,5,703,477,1952,0.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.047619047619,0.00412286126572,0.153846153846,0.388386960628,-0.904761904762,0.00741656365884,0.0358467243511,0.388386960628,-1.0,-1.0,8,2336,764,3585,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-0.5,0.333333333333,0.015873015873,0.140243902439,0.172841739892,-0.333333333333,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,4,991,535,2240,1.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-0.5,0.333333333333,0.015873015873,0.140243902439,0.172841739892,-0.333333333333,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,4,991,535,2240,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-1.0,0.0,17,1054,559,2303,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-0.625,-0.6,21,6155,1937,7404,1.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-0.625,-0.6,21,6155,1937,7404,1.0
