F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/maven/AbstractCoreMavenComponentTestCase.java,-1.0,0.0434782608696,0.00231043898341,0.0220048899756,0.0292099903104,-0.855072463768,0.00348027842227,0.00696055684455,0.0292099903104,-0.714285714286,-1.0,11,1825,1967,2092,1.0
org/apache/maven/AbstractCoreMavenComponentTestCase.java,-1.0,0.0434782608696,0.00231043898341,0.0220048899756,0.0292099903104,-0.855072463768,0.00348027842227,0.00696055684455,0.0292099903104,-0.714285714286,-1.0,9,1543,1895,1810,1.0
org/apache/maven/AbstractCoreMavenComponentTestCase.java,-1.0,0.0434782608696,0.00231043898341,0.0220048899756,0.0292099903104,-0.855072463768,0.00348027842227,0.00696055684455,0.0292099903104,-0.714285714286,-1.0,9,1543,1895,1810,1.0
org/apache/maven/AbstractCoreMavenComponentTestCase.java,-1.0,0.0,0.0,0.02,0.0332571428571,-1.0,0.00116009280742,0.0,0.0332571428571,-0.714285714286,-1.0,23,2172,2043,2439,1.0
org/apache/maven/AbstractCoreMavenComponentTestCase.java,0.0,0.0,0.0,0.031914893617,0.0109808633082,-0.714285714286,0.0,0.00696055684455,0.0109808633082,-0.714285714286,-1.0,29,2548,2100,2815,1.0
org/apache/maven/AbstractCoreMavenComponentTestCase.java,0.0,0.0,0.0,0.031914893617,0.0109808633082,-0.714285714286,0.0,0.00696055684455,0.0109808633082,-0.714285714286,-1.0,29,2548,2100,2815,1.0
org/apache/maven/DefaultMaven.java,1.0,1.0,0.0,0.625,0.0401785714286,1.0,0.0046403712297,0.00116009280742,0.0401785714286,-0.714285714286,0.333333333333,344,9513,3796,9780,0.0
org/apache/maven/DefaultMaven.java,-1.0,0.0294117647059,0.00190311418685,0.0180722891566,0.143046799518,-0.941176470588,0.00232018561485,0.00232018561485,0.143046799518,-0.714285714286,0.333333333333,72,1562,1898,1829,1.0
org/apache/maven/DefaultMaven.java,1.0,0.2,0.0106666666667,0.0180722891566,0.143046799518,-0.6,0.00232018561485,0.00232018561485,0.143046799518,-0.714285714286,0.333333333333,53,1136,1588,1403,0.0
org/apache/maven/MavenTest.java,0.0,0.125,0.0109375,0.031914893617,0.0109808633082,-0.75,0.0,0.00696055684455,0.0109808633082,-0.714285714286,-1.0,6,2309,2059,2576,1.0
