F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/maven/DefaultMaven.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,6,1380,1237,2092,0.0
org/apache/maven/DefaultMaven.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,4,1098,1165,1810,1.0
org/apache/maven/DefaultMaven.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,4,1098,1165,1810,0.0
org/apache/maven/MavenTest.java,-1.0,0.0,0.0,0.0625,0.0811631944444,0.0,0.00117233294256,0.00234466588511,0.0811631944444,-0.6,-1.0,18,1727,1313,2439,1.0
org/apache/maven/MavenTest.java,0.0,0.25,0.015625,0.103260869565,0.331596779358,-0.125,0.0,0.0222743259086,0.331596779358,-0.6,-1.0,24,2103,1370,2815,1.0
org/apache/maven/ProjectBuildFailureException.java,0.0,0.25,0.015625,0.103260869565,0.331596779358,-0.125,0.0,0.0222743259086,0.331596779358,-0.6,-1.0,24,2103,1370,2815,1.0
org/apache/maven/ReactorReader.java,1.0,1.0,0.0,0.25,0.0892857142857,1.0,0.0,0.00117233294256,0.0892857142857,-0.6,0.333333333333,312,9068,3066,9780,0.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,-1.0,0.194444444444,0.00921387073348,0.0617283950617,0.148627223638,-0.555555555556,0.00234466588511,0.010550996483,0.148627223638,-0.6,0.333333333333,40,1117,1168,1829,0.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,1.0,0.2,0.00941176470588,0.0617283950617,0.148627223638,-0.6,0.00234466588511,0.010550996483,0.148627223638,-0.6,0.333333333333,21,691,858,1403,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,0.0,0.0,0.0,0.103260869565,0.331596779358,-1.0,0.0,0.0222743259086,0.331596779358,-0.6,-1.0,5,1864,1329,2576,1.0
org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,0.0,0.0,0.0,0.103260869565,0.331596779358,-1.0,0.0,0.0222743259086,0.331596779358,-0.6,-1.0,7,2125,1373,2837,1.0
org/apache/maven/artifact/ArtifactStatus.java,-1.0,0.25,0.00892857142857,0.0739856801909,0.355314404169,-0.5,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,2,3525,1909,4237,1.0
org/apache/maven/artifact/DefaultArtifactTest.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,3,1281,1219,1993,1.0
org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.6,-1.0,3,1281,1219,1993,1.0
org/apache/maven/artifact/handler/DefaultArtifactHandler.java,1.0,0.04,0.00182857142857,0.0739856801909,0.355314404169,-0.808,0.010550996483,0.0269636576788,0.355314404169,-0.6,1.0,12,702,860,1414,1.0
org/apache/maven/artifact/installer/ArtifactInstallerTest.java,-0.333333333333,1.0,0.0,0.0617283950617,0.148627223638,1.0,0.00234466588511,0.010550996483,0.148627223638,-0.666666666667,-0.5,11,2873,1495,3585,1.0
org/apache/maven/artifact/manager/DefaultWagonManager.java,-1.0,0.194444444444,0.00921387073348,0.0617283950617,0.148627223638,-0.555555555556,0.00234466588511,0.010550996483,0.148627223638,-0.666666666667,-0.5,17,6867,2691,7579,1.0
org/apache/maven/artifact/manager/WagonConfigurationException.java,-0.333333333333,0.194444444444,0.00921387073348,0.0617283950617,0.148627223638,-0.555555555556,0.00234466588511,0.010550996483,0.148627223638,-0.666666666667,-0.5,17,6867,2691,7579,1.0
org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,-0.333333333333,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.666666666667,-0.5,10,2019,1347,2731,1.0
org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,-1.0,0.0,0.0,0.375,0.247767857143,-1.0,0.0,0.00351699882767,0.247767857143,-0.666666666667,-1.0,7,7044,2713,7756,1.0
org/apache/maven/artifact/metadata/ResolutionGroup.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.666666666667,-1.0,4,3666,1966,4378,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,9,6143,2645,6855,1.0
org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,0.0,0.0,0.0,0.0625,0.0811631944444,-1.0,0.00117233294256,0.00234466588511,0.0811631944444,-1.0,-1.0,13,7506,2754,8218,1.0
org/apache/maven/artifact/repository/Authentication.java,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,7,6143,2645,6855,1.0
org/apache/maven/artifact/repository/Authentication.java,0.0,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,127,9073,3066,9785,1.0
org/apache/maven/artifact/repository/MavenArtifactRepository.java,0.0,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,8,5777,2636,6489,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,17,8354,2840,9066,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,9,9073,3066,9785,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,0.0,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,12,7227,2726,7939,0.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.0526315789474,0.00415512465374,0.103260869565,0.331596779358,-0.894736842105,0.0,0.0222743259086,0.331596779358,-1.0,-1.0,7,1240,1208,1952,1.0
org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,-1.0,0.0526315789474,0.00415512465374,0.103260869565,0.331596779358,-0.894736842105,0.0,0.0222743259086,0.331596779358,-1.0,-1.0,10,2873,1495,3585,1.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-0.5,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,4,1528,1266,2240,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-0.5,0.0,0.0,0.0617283950617,0.148627223638,-1.0,0.00234466588511,0.010550996483,0.148627223638,-1.0,-1.0,4,1528,1266,2240,0.0
org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,-1.0,0.0,0.0,0.0739856801909,0.355314404169,-1.0,0.010550996483,0.0269636576788,0.355314404169,-1.0,0.0,20,1591,1290,2303,1.0
