Name,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,category
javax/security/auth/message/callback/PasswordValidationCallback.java,0,0,0,1,0,0,1,14,41.15,26,0,0.0,1.0,0,0,1
javax/servlet/http/HttpServletRequestWrapper.java,3,34,719,1,0,197,1,30,0.695767195767,148,193,1.30405405405,1.0,0,0,1
javax/servlet/http/HttpServletResponseWrapper.java,6,23,719,1,0,197,1,30,2.23897058824,100,146,1.46,1.0,0,0,1
javax/servlet/http/HttpServletResponseWrapper.java,6,23,719,1,0,197,1,30,2.31066176471,100,146,1.46,1.0,0,0,1
javax/servlet/jsp/tagext/TagInfo.java,3,20,524,1,0,159,1,26,0.468271334792,158,238,1.50632911392,1.0,0,0,1
javax/servlet/jsp/tagext/TagLibraryInfo.java,3,14,524,1,0,159,1,26,0.365384615385,80,170,2.125,1.0,0,0,1
javax/websocket/SendResult.java,3,4,367,1,0,98,1,45,2.4358974359,17,17,1.0,1.0,0,0,1
org/apache/catalina/ant/AbstractCatalinaTask.java,3,13,695,1,8,115,1,21,0.451923076923,164,94,0.573170731707,0.666666666667,0,0,1
org/apache/catalina/ant/AbstractCatalinaTask.java,3,13,695,1,8,115,1,21,1.25320512821,164,94,0.573170731707,0.666666666667,0,0,1
org/apache/catalina/ant/AbstractCatalinaTask.java,3,13,695,1,6,115,1,21,0.322115384615,164,94,0.573170731707,0.833333333333,0,0,1
org/apache/catalina/ant/AbstractCatalinaTask.java,105,13,695,1,0,115,21,21,0.919871794872,164,94,0.573170731707,1.0,0,1,1
org/apache/catalina/ant/BaseRedirectorHelperTask.java,24,19,695,1,12,115,5,21,0.7,145,182,1.25517241379,0.375,0,0,1
org/apache/catalina/ant/BaseRedirectorHelperTask.java,3,19,695,1,6,115,1,21,1.49583333333,145,182,1.25517241379,0.833333333333,0,0,1
org/apache/catalina/ant/ValidatorTask.java,32,3,695,1,0,115,6,21,0.882352941176,54,39,0.722222222222,1.0,21,1,1
org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,9,20,327,1,0,114,2,11,0.966850828729,89,82,0.921348314607,1.0,2,1,1
org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,28,5,327,1,0,114,8,11,0.973821989529,91,76,0.835164835165,1.0,11,1,1
org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,12,11,327,1,8,114,4,11,0.960199004975,82,96,1.17073170732,0.5,6,1,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,56,40,327,1,16,114,15,11,0.759656652361,409,216,0.528117359413,0.589285714286,32,1,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,56,40,327,1,16,114,15,11,0.748211731044,409,216,0.528117359413,0.446428571429,32,1,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,56,40,327,1,16,114,15,11,0.721030042918,409,216,0.528117359413,0.107142857143,32,1,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,56,40,327,1,16,114,15,11,0.732474964235,409,216,0.528117359413,0.25,32,1,0
org/apache/catalina/authenticator/DigestAuthenticator.java,0,20,1336,4,0,136,1,23,0.76304023845,391,159,0.406649616368,1.0,0,1,1
org/apache/catalina/authenticator/DigestAuthenticator.java,0,20,1336,4,0,136,1,23,0.986587183308,391,159,0.406649616368,1.0,0,1,1
org/apache/catalina/authenticator/FormAuthenticator.java,18,12,1336,1,8,136,5,23,0.728467153285,434,162,0.373271889401,0.777777777778,8,1,1
org/apache/catalina/authenticator/SingleSignOn.java,10,17,1336,1,8,136,3,23,0.980360065466,283,255,0.901060070671,0.6,0,1,1
org/apache/catalina/authenticator/SingleSignOn.java,17,17,1336,1,0,136,6,23,0.520458265139,283,255,0.901060070671,1.0,0,1,0
org/apache/catalina/authenticator/SingleSignOn.java,0,17,1336,1,9,136,1,23,0.82937806874,283,255,0.901060070671,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0,12,1336,1,8,136,1,23,0.735981308411,79,106,1.3417721519,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0,12,1336,1,12,136,1,23,0.771028037383,79,106,1.3417721519,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0,12,1336,1,8,136,1,23,0.792056074766,79,106,1.3417721519,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0,12,1336,1,9,136,1,23,0.869158878505,79,106,1.3417721519,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0,12,1336,1,8,136,1,23,0.838785046729,79,106,1.3417721519,1.0,0,1,1
org/apache/catalina/authenticator/SingleSignOnSessionKey.java,3,7,1336,1,8,136,1,23,2.02049180328,84,26,0.309523809524,0.666666666667,0,0,1
