F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-0.5,-1.0,0.2,0.00897790055249,-0.6,0,0.0,41.15,14,3987,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,719,1.30405405405,0.695767195767,30,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,719,1.46,2.23897058824,30,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,719,1.46,2.31066176471,30,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,524,1.50632911392,0.468271334792,26,17995,3,13850,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,524,2.125,0.365384615385,26,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,367,1.0,2.4358974359,45,8944,3,4957,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,695,0.573170731707,0.451923076923,21,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,695,0.573170731707,1.25320512821,21,17995,3,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,695,0.573170731707,0.322115384615,21,17995,3,14008,open
-1.0,-1.0,0.148148148148,0.0110497237569,-0.703703703704,695,0.573170731707,0.919871794872,21,17995,2,14008,open
-1.0,-1.0,0.230769230769,0.00138121546961,-0.538461538462,695,1.25517241379,0.7,21,17995,1,14008,open
-0.5,-1.0,0.2,0.00897790055249,-0.6,695,1.25517241379,1.49583333333,21,17995,3,14008,open
-1.0,-1.0,0.148148148148,0.0110497237569,-0.703703703704,695,0.722222222222,0.882352941176,21,17995,3,14008,open
-1.0,-1.0,0.148148148148,0.0110497237569,-0.703703703704,327,0.921348314607,0.966850828729,11,4879,2,892,open
-1.0,-1.0,0.148148148148,0.0110497237569,-0.703703703704,327,0.835164835165,0.973821989529,11,17995,3,14008,open
1.0,1.0,0.485714285714,0.0110497237569,-0.0285714285714,327,1.17073170732,0.960199004975,11,17995,3,14008,close
1.0,1.0,0.85,0.0538674033149,0.7,327,0.528117359413,0.759656652361,11,17995,3,14008,close
1.0,1.0,0.85,0.0538674033149,0.7,327,0.528117359413,0.748211731044,11,17995,3,14008,close
1.0,1.0,0.905660377358,0.0538674033149,0.811320754717,327,0.528117359413,0.721030042918,11,17995,2,14008,close
1.0,1.0,0.905660377358,0.0538674033149,0.811320754717,327,0.528117359413,0.732474964235,11,17995,2,14008,close
-1.0,-1.0,0.485714285714,0.0110497237569,-0.0285714285714,1336,0.406649616368,0.76304023845,23,17995,2,7809,open
-1.0,-1.0,0.0,0.000690607734807,-1.0,1336,0.406649616368,0.986587183308,23,17995,2,14008,open
-1.0,-1.0,0.485714285714,0.0110497237569,-0.0285714285714,1336,0.373271889401,0.728467153285,23,14888,2,5382,open
-1.0,-0.333333333333,0.5,0.0110497237569,0.0,1336,0.901060070671,0.980360065466,23,17995,2,42,open
1.0,-0.333333333333,0.6,0.0110497237569,0.2,1336,0.901060070671,0.520458265139,23,17995,3,14008,close
0.0,-0.333333333333,0.0862068965517,0.000690607734807,-0.827586206897,1336,0.901060070671,0.82937806874,23,17995,2,42,open
0.0,-1.0,0.0862068965517,0.000690607734807,-0.827586206897,1336,1.3417721519,0.735981308411,23,17995,3,14008,open
0.0,-1.0,0.0862068965517,0.000690607734807,-0.827586206897,1336,1.3417721519,0.771028037383,23,17995,3,45,open
0.0,-1.0,0.0862068965517,0.000690607734807,-0.827586206897,1336,1.3417721519,0.792056074766,23,17995,3,14008,open
