F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,0,0.0,40.3,14,5214,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,719,1.29054054054,0.691489361702,30,17995,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,719,1.44,2.18703703704,30,17995,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,719,1.44,2.25925925926,30,17995,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,524,1.50632911392,0.468271334792,26,17995,3,12623,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,524,2.125,0.365384615385,26,17995,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,365,1.0,2.4358974359,45,8944,3,3730,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,695,0.573170731707,0.451923076923,21,17995,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,695,0.573170731707,1.25320512821,21,17995,3,12781,open
-1.0,-1.0,0.185185185185,0.0146666666667,-0.62962962963,695,0.573170731707,0.919871794872,21,17995,2,12781,open
-1.0,-1.0,0.230769230769,0.002,-0.538461538462,695,1.24827586207,0.699164345404,21,17995,1,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,695,1.24827586207,1.4930362117,21,17995,3,12781,open
-1.0,-1.0,0.185185185185,0.0146666666667,-0.62962962963,695,0.722222222222,0.882352941176,21,17995,3,12781,open
1.0,1.0,0.185185185185,0.0146666666667,-0.62962962963,382,1.0,0.772251308901,11,17995,2,12781,close
1.0,1.0,0.185185185185,0.0146666666667,-0.62962962963,382,1.10576923077,0.901287553648,11,17995,2,12781,close
-1.0,-1.0,0.185185185185,0.0146666666667,-0.62962962963,382,0.835164835165,0.973821989529,11,17995,3,12781,open
1.0,1.0,0.527777777778,0.0146666666667,0.0555555555556,382,1.17073170732,0.960199004975,11,17995,3,12781,close
1.0,1.0,0.85,0.05,0.7,382,0.528117359413,0.759656652361,11,17995,3,12781,close
1.0,1.0,0.85,0.05,0.7,382,0.528117359413,0.748211731044,11,17995,3,12781,close
1.0,1.0,0.88679245283,0.05,0.77358490566,382,0.528117359413,0.721030042918,11,17995,2,12781,close
1.0,1.0,0.88679245283,0.05,0.77358490566,382,0.528117359413,0.732474964235,11,17995,2,12781,close
1.0,-0.5,0.527777777778,0.0146666666667,0.0555555555556,1285,0.723595505618,0.513691128149,23,17995,3,2424,close
1.0,-0.5,0.181818181818,0.0146666666667,-0.636363636364,1285,0.405472636816,0.0986937590711,23,17995,2,12781,close
-1.0,-0.5,0.527777777778,0.0146666666667,0.0555555555556,1285,0.405472636816,0.769230769231,23,17995,2,6582,open
-1.0,-0.5,0.0,0.002,-1.0,1285,0.405472636816,0.986937590711,23,17995,2,12781,open
-1.0,-1.0,0.527777777778,0.0146666666667,0.0555555555556,1285,0.373271889401,0.728467153285,23,14888,2,4155,open
1.0,1.0,0.666666666667,0.0146666666667,0.333333333333,1285,1.04048582996,0.383838383838,23,17995,3,12781,close
1.0,1.0,0.22619047619,0.00266666666667,-0.547619047619,1285,1.47692307692,0.598930481283,23,17995,2,12781,close
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,1285,0.0,8.21666666667,23,5214,3,12781,open
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,1285,0.0,2.68333333333,23,5214,3,12781,open
0.0,-1.0,0.131578947368,0.05,-0.736842105263,1285,0.162055335968,0.679640718563,23,11836,3,6622,open
1.0,1.0,1.0,0.0133333333333,1.0,1739,0.439024390244,0.838926174497,56,17751,2,5057,close
0.0,1.0,0.5,0.00266666666667,0.0,1739,0.794247787611,0.223769730734,56,17995,2,4332,close
-0.333333333333,-0.333333333333,0.527777777778,0.0146666666667,0.0555555555556,1739,0.275653923541,0.575778546713,56,17995,3,12781,open
-0.333333333333,-0.333333333333,0.527777777778,0.0146666666667,0.0555555555556,1739,0.275653923541,0.571626297578,56,17995,3,12781,close
-0.333333333333,-0.333333333333,0.527777777778,0.0146666666667,0.0555555555556,1739,0.275653923541,0.665051903114,56,17995,3,12781,open
-1.0,-1.0,0.5,0.0133333333333,0.0,1739,0.255813953488,0.926267281106,56,17995,2,12781,open
0.0,-1.0,0.555555555556,0.05,0.111111111111,1739,0.349295774648,0.107544141252,56,17995,2,12781,open
0.0,-1.0,0.555555555556,0.05,0.111111111111,1739,0.349295774648,0.105939004815,56,17995,2,12781,open
0.0,-1.0,0.555555555556,0.05,0.111111111111,1739,0.349295774648,0.104333868379,56,17995,2,12781,open
-1.0,-0.5,0.230769230769,0.002,-0.538461538462,1739,0.483991462113,0.799463647199,56,17995,1,5443,open
1.0,-0.5,0.85,0.05,0.7,1739,0.483991462113,0.952324195471,56,17995,3,12781,close
-1.0,-0.5,0.22619047619,0.00266666666667,-0.547619047619,1739,0.483991462113,0.570917759237,56,17995,2,12781,open
-1.0,-0.5,0.173076923077,0.0146666666667,-0.653846153846,1739,0.483991462113,0.914481525626,56,17995,3,12781,open
-1.0,-0.5,0.527777777778,0.0146666666667,0.0555555555556,1739,0.483991462113,0.605482717521,56,17995,2,12781,open
-1.0,-0.5,0.527777777778,0.0146666666667,0.0555555555556,1739,0.483991462113,0.398986889154,56,17995,2,12781,open
-1.0,-0.5,0.527777777778,0.0146666666667,0.0555555555556,1739,0.483991462113,0.856972586412,56,17995,3,5549,open
1.0,-0.5,0.111111111111,0.0146666666667,-0.777777777778,1739,0.483991462113,0.469010727056,56,17995,2,12781,close
1.0,0.333333333333,0.527777777778,0.0146666666667,0.0555555555556,1739,0.566381156317,0.842105263158,56,17995,3,5549,close
1.0,0.333333333333,0.75,0.0146666666667,0.5,1739,0.566381156317,0.0464725643897,56,17995,2,12781,close
0.0,0.333333333333,0.131578947368,0.05,-0.736842105263,1739,0.566381156317,0.515677491601,56,17995,3,10636,open
-1.0,-0.5,0.142857142857,0.0146666666667,-0.714285714286,2429,0.130239520958,0.936454849498,74,17995,3,12781,open
-1.0,-0.5,0.142857142857,0.0146666666667,-0.714285714286,2429,0.130239520958,0.90635451505,74,17995,3,12781,open
-1.0,-0.5,0.185185185185,0.0146666666667,-0.62962962963,2429,0.130239520958,0.901895206243,74,17995,3,12781,open
0.0,-0.5,0.131578947368,0.05,-0.736842105263,2429,0.130239520958,0.958751393534,74,17995,3,12781,close
-1.0,-1.0,0.375,0.0146666666667,-0.25,2429,0.333333333333,0.563143124415,74,17995,3,12781,open
-1.0,-1.0,0.375,0.0146666666667,-0.25,2429,0.333333333333,0.294667913938,74,17995,3,12781,open
-1.0,-1.0,0.375,0.0146666666667,-0.25,2429,0.333333333333,0.486435921422,74,17995,3,12781,open
-1.0,-0.25,0.0,0.0133333333333,-1.0,2429,0.449275362319,0.922857142857,74,17995,3,9488,open
-1.0,-0.25,0.0,0.0133333333333,-1.0,2429,0.449275362319,0.937142857143,74,17995,3,9488,open
-1.0,-0.25,0.0,0.0133333333333,-1.0,2429,0.449275362319,0.951428571429,74,17995,3,9488,open
-1.0,-0.25,0.0,0.0133333333333,-1.0,2429,0.449275362319,0.965714285714,74,17995,3,9488,open
-1.0,-0.25,0.0,0.0133333333333,-1.0,2429,0.449275362319,0.98,74,17995,3,9486,open
1.0,-0.25,0.473684210526,0.0133333333333,-0.0526315789474,2429,0.449275362319,0.514285714286,74,17995,3,12781,close
1.0,-0.25,0.2,0.002,-0.6,2429,0.449275362319,0.154285714286,74,17995,3,12781,close
1.0,-0.25,0.185185185185,0.0146666666667,-0.62962962963,2429,0.449275362319,0.514285714286,74,17995,3,12781,close
1.0,0.5,0.666666666667,0.0146666666667,0.333333333333,2429,0.631578947368,0.378519290928,74,17995,2,12781,close
0.0,0.5,0.666666666667,0.0146666666667,0.333333333333,2429,0.631578947368,0.428571428571,74,17995,2,12781,close
0.0,0.5,0.173076923077,0.0146666666667,-0.653846153846,2429,0.631578947368,0.427528675704,74,17995,3,12781,open
1.0,0.5,1.0,0.05,1.0,2429,0.631578947368,0.920750782065,74,17995,2,12781,close
-0.5,-1.0,0.178571428571,0.0133333333333,-0.642857142857,2429,0.0,4.68333333333,74,5214,3,12781,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.176315789474,74,17995,2,5404,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.173684210526,74,17995,2,12410,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.178947368421,74,17995,2,11441,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.186842105263,74,17995,2,10319,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.184210526316,74,17995,2,12295,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.189473684211,74,17995,2,5404,open
0.0,-1.0,0.168674698795,0.00266666666667,-0.66265060241,2429,0.216417910448,0.181578947368,74,17995,2,12410,open
