Name,F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,category
javax/security/auth/message/callback/PasswordValidationCallback.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,155,0.588235294118,21.5,14,2967,3,241,1
javax/servlet/http/HttpServletRequestWrapper.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,723,1.30405405405,0.695767195767,30,17995,3,15269,1
javax/servlet/http/HttpServletResponseWrapper.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,723,1.46,2.23897058824,30,17995,3,15269,1
javax/servlet/http/HttpServletResponseWrapper.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,723,1.46,2.31066176471,30,17995,3,15269,1
javax/servlet/jsp/tagext/TagInfo.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,524,1.50632911392,0.468271334792,26,17995,3,15111,1
javax/servlet/jsp/tagext/TagLibraryInfo.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,524,2.125,0.365384615385,26,17995,3,15269,1
javax/websocket/SendResult.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,368,0.888888888889,2.4358974359,45,8944,3,6218,1
org/apache/catalina/ant/AbstractCatalinaTask.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,695,0.573170731707,0.451923076923,21,17995,3,15269,1
org/apache/catalina/ant/AbstractCatalinaTask.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,695,0.573170731707,1.25320512821,21,17995,3,15269,1
org/apache/catalina/ant/AbstractCatalinaTask.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,695,0.573170731707,0.322115384615,21,17995,3,15269,1
org/apache/catalina/ant/AbstractCatalinaTask.java,-1.0,-1.0,0.148148148148,0.0117973629424,-0.703703703704,695,0.573170731707,0.919871794872,21,17995,2,15269,1
org/apache/catalina/ant/BaseRedirectorHelperTask.java,-1.0,-1.0,0.130434782609,0.000693962526024,-0.739130434783,695,1.25517241379,0.7,21,17995,1,15269,1
org/apache/catalina/ant/BaseRedirectorHelperTask.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,695,1.25517241379,1.49861111111,21,17995,3,15269,1
org/apache/catalina/ant/ValidatorTask.java,-1.0,-1.0,0.148148148148,0.0117973629424,-0.703703703704,695,0.722222222222,0.882352941176,21,17995,3,15269,1
org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,-1.0,-1.0,0.148148148148,0.0117973629424,-0.703703703704,327,0.921348314607,0.966850828729,11,4879,2,2153,1
org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,-1.0,-1.0,0.148148148148,0.0117973629424,-0.703703703704,327,0.835164835165,0.973821989529,11,17995,3,15269,1
org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,1.0,1.0,0.472222222222,0.0117973629424,-0.0555555555556,327,1.17073170732,0.960199004975,11,17995,3,15269,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,1.0,1.0,0.85,0.0624566273421,0.7,327,0.533007334963,0.76,11,17995,3,15269,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,1.0,1.0,0.85,0.0624566273421,0.7,327,0.533007334963,0.748571428571,11,17995,3,15269,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,1.0,1.0,0.907407407407,0.0624566273421,0.814814814815,327,0.533007334963,0.721428571429,11,17995,2,15269,0
org/apache/catalina/ant/jmx/JMXAccessorTask.java,1.0,1.0,0.907407407407,0.0624566273421,0.814814814815,327,0.533007334963,0.732857142857,11,17995,2,15269,0
org/apache/catalina/authenticator/AuthenticatorBase.java,-1.0,-1.0,0.472222222222,0.0117973629424,-0.0555555555556,1145,0.743538767396,0.725048923679,23,17995,3,15269,1
org/apache/catalina/authenticator/DigestAuthenticator.java,-1.0,-1.0,0.472222222222,0.0117973629424,-0.0555555555556,1145,0.387267904509,0.752721617418,23,17995,2,9070,1
org/apache/catalina/authenticator/FormAuthenticator.java,-1.0,-1.0,0.472222222222,0.0117973629424,-0.0555555555556,1145,0.388489208633,0.721139430285,23,14888,2,6643,1
org/apache/catalina/authenticator/SingleSignOn.java,-1.0,-1.0,0.0,0.0117973629424,-1.0,1145,0.904255319149,0.980327868852,23,17995,2,1303,1
org/apache/catalina/authenticator/SingleSignOn.java,-1.0,-1.0,0.416666666667,0.0117973629424,-0.166666666667,1145,0.904255319149,0.519672131148,23,17995,3,684,1
org/apache/catalina/authenticator/SingleSignOn.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,0.904255319149,0.829098360656,23,17995,2,1303,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,1.35443037975,0.737209302326,23,17995,3,15269,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,1.35443037975,0.772093023256,23,17995,3,1306,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,1.35443037975,0.793023255814,23,17995,3,15269,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,1.35443037975,0.86976744186,23,17995,3,15269,1
org/apache/catalina/authenticator/SingleSignOnEntry.java,0.0,-1.0,0.0833333333333,0.0,-0.833333333333,1145,1.35443037975,0.839534883721,23,17995,3,15269,1
org/apache/catalina/authenticator/SingleSignOnSessionKey.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,1145,0.309523809524,2.02868852459,23,4029,3,15269,1
org/apache/catalina/authenticator/SingleSignOnSessionKey.java,-0.5,-1.0,0.107142857143,0.00971547536433,-0.785714285714,1145,0.309523809524,0.659836065574,23,4029,3,1303,1
org/apache/catalina/authenticator/SpnegoAuthenticator.java,0.0,-1.0,0.0416666666667,0.0624566273421,-0.916666666667,1145,0.187150837989,0.441532258065,23,11836,3,9110,1
org/apache/catalina/authenticator/jaspic/AuthConfigFactoryImpl.java,1.0,1.0,0.196428571429,0.0117973629424,-0.607142857143,173,0.137931034483,0.520467836257,16,2878,3,152,0
