Name,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,category
org/apache/commons/cli/avalon/CLArgsParser.java,3,27,199,1,8,53,1,7,0.157121879589,403,167,0.414392059553,0.666666666667,0,1,0.0
org/apache/commons/cli/avalon/CLArgsParser.java,14,27,199,1,8,53,1,7,0.333333333333,403,167,0.414392059553,0.357142857143,0,1,0.0
org/apache/commons/cli/avalon/CLArgsParser.java,14,27,199,1,8,53,1,7,0.32892804699,403,167,0.414392059553,0.142857142857,0,1,0.0
org/apache/commons/jexl/bsf/JexlEngine.java,13,8,67,1,0,8,2,1,0.966666666667,103,31,0.300970873786,1.0,8,1,0.0
org/apache/jmeter/JMeter.java,118,22,35,5,0,36,21,12,0.351515151515,926,135,0.145788336933,1.0,0,1,0.0
org/apache/jmeter/JMeter.java,29,22,35,5,12,36,5,12,0.905627705628,926,135,0.145788336933,0.413793103448,0,1,1.0
org/apache/jmeter/JMeter.java,68,22,35,5,0,36,10,12,0.706493506494,926,135,0.145788336933,1.0,0,1,1.0
org/apache/jmeter/JMeter.java,0,22,35,5,18,36,1,12,0.269264069264,926,135,0.145788336933,1.0,0,1,1.0
org/apache/jmeter/JMeter.java,0,22,35,5,0,36,1,12,0.871861471861,926,135,0.145788336933,1.0,0,1,0.0
org/apache/jmeter/JMeter.java,0,22,35,5,22,36,1,12,0.857142857143,926,135,0.145788336933,1.0,0,1,1.0
org/apache/jmeter/assertions/BSFAssertion.java,0,1,1176,1,8,194,1,24,0.508771929825,35,17,0.485714285714,1.0,0,1,1.0
org/apache/jmeter/assertions/BeanShellAssertion.java,3,6,1176,1,8,194,1,24,0.890977443609,77,35,0.454545454545,0.666666666667,0,0,1.0
org/apache/jmeter/assertions/CompareAssertion.java,0,14,1176,1,9,194,1,24,0.198113207547,149,38,0.255033557047,1.0,0,1,1.0
org/apache/jmeter/assertions/DurationAssertion.java,0,2,1176,1,7,194,1,24,0.452054794521,31,34,1.09677419355,1.0,0,1,1.0
org/apache/jmeter/assertions/HTMLAssertion.java,83,19,1176,1,16,194,12,24,0.384415584416,200,135,0.675,0.686746987952,0,1,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,20,19,1176,1,16,194,3,24,0.519480519481,200,135,0.675,0.3,0,1,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,3,19,1176,1,6,194,1,24,0.568831168831,200,135,0.675,0.833333333333,0,0,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,166,19,1176,1,0,194,23,24,0.38961038961,200,135,0.675,1.0,0,0,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,0,19,1176,1,7,194,1,24,0.127272727273,200,135,0.675,1.0,0,1,1.0
org/apache/jmeter/assertions/JSR223Assertion.java,0,1,1176,1,7,194,1,24,0.589285714286,32,17,0.53125,1.0,0,1,1.0
org/apache/jmeter/assertions/MD5HexAssertion.java,0,4,1176,1,5,194,1,24,0.366071428571,60,31,0.516666666667,1.0,0,1,1.0
org/apache/jmeter/assertions/ResponseAssertion.java,0,40,1176,1,6,194,1,24,0.0894160583942,379,83,0.218997361478,1.0,0,1,1.0
org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,0,25,1176,1,4,194,1,24,0.305194805195,104,19,0.182692307692,1.0,0,1,1.0
org/apache/jmeter/assertions/SizeAssertion.java,0,19,1176,1,5,194,1,24,0.133079847909,149,72,0.48322147651,1.0,0,1,1.0
org/apache/jmeter/assertions/XMLAssertion.java,0,3,1176,2,6,194,1,24,0.411111111111,50,29,0.58,1.0,0,1,1.0
org/apache/jmeter/assertions/XMLSchemaAssertion.java,0,5,1176,2,6,194,1,24,0.205607476636,117,57,0.487179487179,1.0,0,1,1.0
org/apache/jmeter/assertions/XPathAssertion.java,3,21,1176,1,6,194,1,24,0.755474452555,149,87,0.58389261745,0.833333333333,0,0,1.0
org/apache/jmeter/assertions/XPathAssertion.java,0,21,1176,1,6,194,1,24,0.164233576642,149,87,0.58389261745,1.0,0,1,1.0
org/apache/jmeter/assertions/gui/AssertionGui.java,49,11,1004,4,8,116,14,21,0.503448275862,261,104,0.39846743295,0.0612244897959,35,1,1.0
org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,26,14,1004,1,8,116,6,21,0.469168900804,243,75,0.308641975309,0.115384615385,0,1,1.0
org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,288,14,1004,1,9,116,33,21,0.369973190349,243,75,0.308641975309,0.0894097222222,24,0,1.0
org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,5,7,1004,1,8,116,1,21,0.63025210084,61,33,0.540983606557,0.6,0,1,1.0
org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,8,7,1004,1,8,116,2,21,0.899159663866,61,33,0.540983606557,0.875,4,1,1.0
org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,21,10,1004,4,8,116,6,21,0.8,184,21,0.114130434783,0.142857142857,0,1,1.0
org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,15,10,1004,4,8,116,3,21,0.904,184,21,0.114130434783,0.2,22,1,1.0
org/apache/jmeter/assertions/gui/SizeAssertionGui.java,22,13,1004,1,8,116,6,21,0.449180327869,188,72,0.382978723404,0.136363636364,0,1,1.0
org/apache/jmeter/assertions/gui/SizeAssertionGui.java,22,13,1004,1,8,116,6,21,0.304918032787,188,72,0.382978723404,0.136363636364,16,1,1.0
org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,5,7,1004,1,8,116,1,21,0.744827586207,64,55,0.859375,0.6,0,1,1.0
