Name,F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,category
org/apache/derby/jdbc/InternalDriver.java,0.0,-0.8,0.0178571428571,0.00438771439968,-0.964285714286,2751,0.469314079422,0.93395252838,45,2201,2,491,0
org/apache/derby/jdbc/ClientDriver.java,0.0,-1.0,0.0178571428571,0.00438771439968,-0.964285714286,2751,0.252840909091,0.516634050881,45,7791,2,6399,1
org/apache/derby/jdbc/ClientDriver.java,0.0,-1.0,0.0178571428571,0.00438771439968,-0.964285714286,2751,0.252840909091,0.528375733855,45,7791,2,7503,1
org/apache/derby/jdbc/InternalDriver.java,0.0,-0.8,0.0178571428571,0.00438771439968,-0.964285714286,2751,0.469314079422,0.937048503612,45,2201,2,491,1
java/sql/SQLException.java,-0.5,-1.0,0.0,0.0,-1.0,1278,0.888888888889,3.45,48,3644,3,7847,1
javax/sql/rowset/BaseRowSet.java,-0.5,-1.0,0.0,0.0,-1.0,386,0.101265822785,2.79834254144,10,3346,3,7847,1
javax/sql/rowset/BaseRowSet.java,-0.5,-1.0,0.0,0.0,-1.0,386,0.101265822785,2.82872928177,10,3346,3,7847,1
org/apache/derby/catalog/GetProcedureColumns.java,-1.0,-1.0,0.0222222222222,0.00438771439968,-0.955555555556,977,0.156378600823,0.411940298507,16,8134,3,7847,1
org/apache/derby/catalog/GetProcedureColumns.java,0.0,-1.0,0.0384615384615,0.00279218189071,-0.923076923077,977,0.156378600823,0.405970149254,16,8134,2,7847,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0174672489083,0.00438771439968,-0.965065502183,977,0.567647058824,0.846283074339,16,1034,2,2876,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.768164636707,16,1034,1,7847,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.000398883127244,-1.0,977,0.567647058824,0.280554388912,16,1034,3,7847,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0192307692308,0.00438771439968,-0.961538461538,977,0.567647058824,0.804703905922,16,1034,2,4171,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0192307692308,0.00438771439968,-0.961538461538,977,0.567647058824,0.77572448551,16,1034,2,4171,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.738135237295,16,1034,2,3287,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.376942461151,16,1034,2,3287,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.343343133137,16,1034,2,3287,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.529399412012,16,1034,2,4451,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.321503569929,16,1034,2,3287,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.868752624948,16,1034,2,7531,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.878202435951,16,1034,2,7194,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.737925241495,16,1034,3,7847,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.376732465351,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.343133137337,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.529189416212,16,1034,3,4451,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.321293574129,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.868542629147,16,1034,3,7531,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.877782444351,16,1034,3,7531,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.868962620748,16,1034,3,2876,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.0,0.0,-1.0,977,0.567647058824,0.878622427551,16,1034,3,2876,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.737925241495,16,1034,2,7847,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.376732465351,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.343133137337,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.529189416212,16,1034,3,4451,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.321293574129,16,1034,3,1089,1
org/apache/derby/catalog/SystemProcedures.java,-1.0,-1.0,0.025641025641,0.0,-0.948717948718,977,0.567647058824,0.880302393952,16,1034,3,2876,1
org/apache/derby/catalog/types/AggregateAliasInfo.java,-1.0,-1.0,0.0174672489083,0.00438771439968,-0.965065502183,1308,1.05797101449,0.75,16,1288,2,1002,1
org/apache/derby/catalog/types/BaseTypeIdImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.447368421053,0.339285714286,16,8134,2,7846,1
org/apache/derby/catalog/types/OldRoutineType.java,0.0,-1.0,0.0,0.0,-1.0,1308,0.363636363636,0.594594594595,16,4132,2,3844,1
org/apache/derby/catalog/types/RoutineAliasInfo.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.324840764331,0.873469387755,16,956,2,7846,1
org/apache/derby/catalog/types/RowMultiSetImpl.java,-1.0,-1.0,0.0,0.000398883127244,-1.0,1308,1.09195402299,0.447963800905,16,4740,2,4452,1
org/apache/derby/catalog/types/RowMultiSetImpl.java,-1.0,-1.0,0.0,0.000398883127244,-1.0,1308,1.09195402299,0.447963800905,16,4740,2,4452,1
org/apache/derby/catalog/types/BaseTypeIdImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.447368421053,0.43253968254,16,8134,2,7846,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0,0.0,-1.0,1308,0.774509803922,0.778877887789,16,2919,2,7847,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0222222222222,0.00438771439968,-0.955555555556,1308,0.774509803922,0.985148514851,16,2919,3,3883,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0222222222222,0.00438771439968,-0.955555555556,1308,0.774509803922,0.996699669967,16,2919,3,3883,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0,0.0,-1.0,1308,0.774509803922,0.778877887789,16,2919,1,7846,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0,0.0,-1.0,1308,0.774509803922,0.778877887789,16,2919,2,7846,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.774509803922,0.981848184818,16,2919,3,7846,1
org/apache/derby/catalog/types/TypeDescriptorImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.774509803922,0.993399339934,16,2919,3,7846,1
org/apache/derby/catalog/types/UDTAliasInfo.java,-1.0,-1.0,0.0174672489083,0.00438771439968,-0.965065502183,1308,1.38636363636,0.714285714286,16,2927,2,2639,1
org/apache/derby/catalog/types/UserDefinedTypeIdImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,1.07894736842,0.524590163934,16,8134,3,2528,1
org/apache/derby/catalog/types/BaseTypeIdImpl.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,1308,0.447368421053,0.43253968254,16,8134,2,7846,1
org/apache/derby/client/ClientPooledConnection.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,319,0.667870036101,0.329126213592,4,7791,2,3721,1
org/apache/derby/client/ClientXAConnection.java,0.0,-1.0,0.0384615384615,0.00279218189071,-0.923076923077,319,0.183098591549,0.451923076923,4,926,2,7503,1
org/apache/derby/client/ClientXid.java,-0.5,-1.0,0.0,0.0,-1.0,319,0.605263157895,0.516279069767,4,7791,3,7503,1
org/apache/derby/client/am/BlobLocatorOutputStream.java,0.0,-1.0,0.0384615384615,0.00279218189071,-0.923076923077,16759,0.785714285714,0.445945945946,83,5209,3,4921,1
org/apache/derby/client/am/ByteArrayCombinerStream.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,16759,0.686440677966,0.966666666667,83,6515,3,6227,1
org/apache/derby/client/am/ClientBlob.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.290135396518,0.0714285714286,83,926,2,638,1
org/apache/derby/client/am/ClientCallableStatement.java,-1.0,-1.0,0.0174672489083,0.00438771439968,-0.965065502183,16759,0.0466034755134,0.461129568106,83,926,1,638,1
org/apache/derby/client/am/ClientCallableStatement.java,-1.0,-1.0,0.0174672489083,0.00438771439968,-0.965065502183,16759,0.0466034755134,0.480398671096,83,926,1,638,1
org/apache/derby/client/am/ClientCallableStatement.java,0.0,-1.0,0.0454545454545,0.00438771439968,-0.909090909091,16759,0.0466034755134,0.0385382059801,83,926,3,638,1
org/apache/derby/client/am/ClientCallableStatement42.java,1.0,1.0,0.334951456311,0.00279218189071,-0.330097087379,16759,0.136690647482,0.81914893617,83,926,2,638,0
org/apache/derby/client/am/ClientClob.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.326923076923,0.93567251462,83,926,2,638,1
org/apache/derby/client/am/ClientConnection.java,0.0,-1.0,0.0120481927711,0.0,-0.975903614458,16759,0.276517150396,0.501213003396,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,0.0,-1.0,0.0120481927711,0.0,-0.975903614458,16759,0.276517150396,0.726427300663,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0192307692308,0.00438771439968,-0.961538461538,16759,0.276517150396,0.56404657933,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.464155749636,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.463973799127,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.463609898108,83,315,3,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.000398883127244,-1.0,16759,0.276517150396,0.296943231441,83,315,3,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.00438771439968,-1.0,16759,0.276517150396,0.296943231441,83,315,3,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.207605531295,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.510735080058,83,315,2,638,1
org/apache/derby/client/am/ClientConnection.java,-1.0,-1.0,0.0,0.0,-1.0,16759,0.276517150396,0.576237263464,83,315,2,638,1
