F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-1.0,-1.0,0.335329341317,0.0256121587391,-0.0958083832335,1184.0,0.174757281553,0.504721930745,57.0,4679.0,3.0,13630.0,open
-1.0,-1.0,0.23,0.0256121587391,-0.35,1184.0,0.174757281553,0.112277019937,57.0,4679.0,3.0,13873.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,-0.5,0.23,0.0256121587391,-0.35,1184.0,0.314606741573,0.773722627737,57.0,10892.0,3.0,6268.0,close
0.0,-0.5,0.0,0.00253307064453,-0.6,1184.0,0.314606741573,0.956204379562,57.0,10892.0,3.0,6268.0,open
0.0,-0.5,0.0,0.00253307064453,-0.6,1184.0,0.314606741573,0.956204379562,57.0,10892.0,3.0,6268.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.710526315789,0.00591049817056,0.486842105263,1184.0,0.242236024845,0.688888888889,57.0,6742.0,3.0,10382.0,open
0.0,-1.0,0.261904761905,0.0256121587391,-0.261904761905,1184.0,0.242236024845,0.24,57.0,6742.0,2.0,10382.0,open
0.0,-1.0,0.261904761905,0.0256121587391,-0.261904761905,1184.0,0.242236024845,0.244444444444,57.0,6742.0,2.0,10382.0,open
0.0,-1.0,0.261904761905,0.0256121587391,-0.261904761905,1184.0,0.242236024845,0.253333333333,57.0,6742.0,2.0,10382.0,open
0.0,-1.0,0.261904761905,0.0256121587391,-0.261904761905,1184.0,0.242236024845,0.257777777778,57.0,6742.0,2.0,10382.0,open
0.0,-1.0,0.347107438017,0.00591049817056,-0.173553719008,1184.0,0.242236024845,0.862222222222,57.0,6742.0,3.0,10382.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,1184.0,0.75,0.605882352941,57.0,12834.0,2.0,11790.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.0,0.0256121587391,-0.75,1184.0,0.446428571429,0.778947368421,57.0,6560.0,2.0,7596.0,open
0.0,-1.0,0.378640776699,0.00591049817056,-0.145631067961,1184.0,0.446428571429,0.642105263158,57.0,6560.0,2.0,12634.0,open
0.0,-1.0,0.378640776699,0.00591049817056,-0.145631067961,1184.0,0.446428571429,0.694736842105,57.0,6560.0,3.0,12634.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.6875,0.0256121587391,0.40625,1184.0,0.283582089552,0.828282828283,57.0,12934.0,3.0,8310.0,open
0.0,-1.0,0.378640776699,0.00591049817056,-0.145631067961,1184.0,0.283582089552,0.323232323232,57.0,12934.0,3.0,8310.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
0.0,0.0,0.23,0.0256121587391,-0.35,1184.0,0.428571428571,0.915492957746,57.0,21264.0,3.0,14999.0,close
0.0,0.0,0.23,0.0256121587391,-0.35,1184.0,0.428571428571,0.920187793427,57.0,21264.0,3.0,8412.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
0.0,1.0,0.258064516129,0.00534759358289,-0.354838709677,201.0,0.813333333333,0.366666666667,8.0,19872.0,2.0,16422.0,close
0.0,1.0,0.258064516129,0.00534759358289,-0.354838709677,201.0,0.813333333333,0.453333333333,8.0,19872.0,2.0,16422.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,1.0,0.5,0.0256121587391,0.0,742.0,0.226439790576,0.4189453125,5.0,17957.0,2.0,19951.0,close
-1.0,-1.0,0.34,0.0256121587391,-0.2,69.0,0.00730665100956,0.0107381251814,9.0,17957.0,2.0,13333.0,open
-1.0,-1.0,0.34,0.0256121587391,-0.2,69.0,0.00730665100956,0.959562735803,9.0,17957.0,2.0,13333.0,open
-1.0,-1.0,0.34,0.0256121587391,-0.2,69.0,0.00730665100956,0.0712650349876,9.0,17957.0,2.0,13333.0,open
-1.0,-1.0,0.34,0.0256121587391,-0.2,69.0,0.00730665100956,0.955531908033,9.0,17957.0,3.0,9402.0,open
-1.0,-1.0,0.266666666667,0.0256121587391,-0.4,69.0,0.00730665100956,0.988513230266,9.0,17957.0,3.0,13350.0,open
-1.0,-1.0,0.710526315789,0.00591049817056,0.486842105263,69.0,0.00730665100956,0.974557415111,9.0,17957.0,3.0,13333.0,open
-1.0,-1.0,0.710526315789,0.00591049817056,0.486842105263,69.0,0.00730665100956,0.972880590758,9.0,17957.0,3.0,13350.0,open
-1.0,-1.0,0.710526315789,0.00591049817056,0.486842105263,69.0,0.00730665100956,0.973461029957,9.0,17957.0,3.0,13333.0,open
0.0,-1.0,0.278481012658,0.00591049817056,-0.253164556962,69.0,0.00730665100956,0.968172583922,9.0,17957.0,2.0,13350.0,open
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,69.0,0.373626373626,0.81884057971,9.0,11788.0,2.0,7164.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.0588235294118,0.00450323670138,-0.764705882353,276.0,0.619289340102,0.479338842975,6.0,14183.0,2.0,9559.0,open
-1.0,-1.0,0.0588235294118,0.00450323670138,-0.764705882353,276.0,0.619289340102,0.479338842975,6.0,14183.0,2.0,9559.0,open
-1.0,-1.0,0.0588235294118,0.00450323670138,-0.764705882353,276.0,0.619289340102,0.479338842975,6.0,14183.0,2.0,9559.0,open
-1.0,-1.0,0.0588235294118,0.00450323670138,-0.764705882353,276.0,0.619289340102,0.479338842975,6.0,14183.0,2.0,9559.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,0.0,0.0,0.00591049817056,-1.0,140.0,0.549019607843,0.725274725275,9.0,12799.0,3.0,777.0,open
0.0,0.0,0.666666666667,0.00534759358289,0.333333333333,140.0,0.549019607843,0.43956043956,9.0,12799.0,2.0,15649.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,0.666666666667,0.217391304348,0.00450323670138,-0.391304347826,728.0,0.270718232044,0.38783269962,10.0,17957.0,2.0,15649.0,deleted
1.0,0.666666666667,0.222222222222,0.0,-0.222222222222,728.0,0.270718232044,0.414448669202,10.0,17957.0,2.0,15649.0,deleted
0.0,0.666666666667,0.2,0.00450323670138,-0.533333333333,728.0,0.270718232044,0.570342205323,10.0,17957.0,3.0,777.0,deleted
1.0,0.666666666667,0.2,0.00450323670138,-0.533333333333,728.0,0.270718232044,0.365019011407,10.0,17957.0,3.0,777.0,deleted
1.0,0.666666666667,0.335329341317,0.0256121587391,-0.0958083832335,728.0,0.270718232044,0.38783269962,10.0,17957.0,3.0,15649.0,deleted
0.0,0.666666666667,0.5,0.00450323670138,0.0,728.0,0.270718232044,0.644866920152,10.0,17957.0,2.0,15649.0,deleted
1.0,1.0,0.266666666667,0.0256121587391,-0.4,728.0,0.397058823529,0.54854368932,10.0,17957.0,2.0,15649.0,close
1.0,1.0,0.2,0.00450323670138,-0.3,728.0,0.725,0.48,10.0,10242.0,2.0,15649.0,close
1.0,1.0,0.258064516129,0.0256121587391,-0.177419354839,728.0,0.725,0.48,10.0,10242.0,3.0,15649.0,open
1.0,1.0,0.164835164835,0.00534759358289,-0.593406593407,728.0,0.963636363636,0.570247933884,10.0,17957.0,2.0,15649.0,close
1.0,0.75,0.217391304348,0.00450323670138,-0.391304347826,728.0,0.430722891566,0.324478178368,10.0,17957.0,2.0,15649.0,close
1.0,0.75,0.5,0.0256121587391,0.0,728.0,0.430722891566,0.903225806452,10.0,17957.0,2.0,15649.0,close
1.0,0.75,0.222222222222,0.0,-0.222222222222,728.0,0.430722891566,0.261859582543,10.0,17957.0,2.0,15649.0,close
0.0,0.75,0.2,0.00450323670138,-0.533333333333,728.0,0.430722891566,0.360531309298,10.0,17957.0,3.0,777.0,close
1.0,0.75,0.2,0.00450323670138,-0.533333333333,728.0,0.430722891566,0.309297912713,10.0,17957.0,3.0,777.0,close
1.0,0.75,0.335329341317,0.0256121587391,-0.0958083832335,728.0,0.430722891566,0.324478178368,10.0,17957.0,3.0,15649.0,close
0.0,0.75,0.5,0.00450323670138,0.0,728.0,0.430722891566,0.404554079696,10.0,17957.0,2.0,15649.0,close
1.0,0.75,0.333333333333,0.0256121587391,-0.142857142857,728.0,0.430722891566,0.838709677419,10.0,17957.0,3.0,15649.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
0.0,-1.0,0.0,0.00591049817056,-0.666666666667,171.0,0.443181818182,0.938775510204,6.0,13727.0,3.0,16999.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,1.0,0.290322580645,0.00534759358289,-0.354838709677,145.0,0.590909090909,0.612903225806,10.0,12799.0,2.0,16999.0,close
1.0,1.0,0.164835164835,0.00534759358289,-0.593406593407,145.0,0.590909090909,0.491935483871,10.0,12799.0,2.0,16999.0,close
1.0,1.0,0.164835164835,0.00534759358289,-0.593406593407,145.0,0.590909090909,0.572580645161,10.0,12799.0,2.0,16999.0,close
1.0,1.0,0.47619047619,0.00450323670138,0.190476190476,145.0,0.533333333333,0.622222222222,10.0,17957.0,2.0,16999.0,close
1.0,1.0,0.290322580645,0.00534759358289,-0.354838709677,145.0,0.533333333333,0.666666666667,10.0,17957.0,2.0,16999.0,open
1.0,1.0,0.164835164835,0.00534759358289,-0.593406593407,145.0,0.533333333333,0.451851851852,10.0,17957.0,2.0,16999.0,close
1.0,1.0,0.164835164835,0.00534759358289,-0.593406593407,145.0,0.533333333333,0.525925925926,10.0,17957.0,2.0,16999.0,close
1.0,1.0,0.290322580645,0.00534759358289,-0.354838709677,145.0,2.30769230769,0.959183673469,10.0,21623.0,2.0,16999.0,close
1.0,1.0,0.365217391304,0.0256121587391,-0.104347826087,145.0,0.666666666667,0.970588235294,10.0,18345.0,3.0,16999.0,close
1.0,0.0,0.570422535211,0.0256121587391,0.197183098592,145.0,0.252747252747,0.890052356021,10.0,21623.0,2.0,16999.0,close
-1.0,0.0,0.0,0.00450323670138,-0.75,145.0,0.252747252747,0.657068062827,10.0,21623.0,3.0,12403.0,close
1.0,0.0,0.710526315789,0.00591049817056,0.486842105263,145.0,0.252747252747,0.952879581152,10.0,21623.0,3.0,16999.0,close
1.0,1.0,0.47619047619,0.00450323670138,0.190476190476,145.0,0.426506024096,0.528443113772,10.0,6742.0,1.0,15248.0,close
1.0,1.0,0.34,0.0256121587391,-0.2,145.0,0.426506024096,0.811377245509,10.0,6742.0,2.0,16999.0,close
1.0,1.0,0.25,0.00591049817056,0.25,145.0,0.426506024096,0.778443113772,10.0,6742.0,2.0,16999.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,484.0,0.848484848485,0.478260869565,13.0,17716.0,2.0,13092.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,0.0,0.35652173913,0.0256121587391,-0.121739130435,484.0,1.18918918919,0.8,13.0,19237.0,3.0,16640.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,deleted
