Name,F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,category
org/apache/lucene/analysis/BaseTokenStreamTestCase.java,-1.0,-1.0,0.238095238095,0.0175937904269,-0.297619047619,1234,0.174757281553,0.504721930745,59,4679,3,15083,1
org/apache/lucene/analysis/BaseTokenStreamTestCase.java,-1.0,-1.0,0.189655172414,0.0175937904269,-0.491379310345,1234,0.174757281553,0.112277019937,59,4679,3,15326,1
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/analysis/CannedBinaryTokenStream.java,1.0,-0.5,0.189655172414,0.0175937904269,-0.491379310345,1234,0.314606741573,0.773722627737,59,10892,3,7721,0
org/apache/lucene/analysis/CannedBinaryTokenStream.java,0.0,-0.5,0.0,0.000776196636481,-0.666666666667,1234,0.314606741573,0.956204379562,59,10892,3,7721,1
org/apache/lucene/analysis/CannedBinaryTokenStream.java,0.0,-0.5,0.0,0.000776196636481,-0.666666666667,1234,0.314606741573,0.956204379562,59,10892,3,7721,1
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/analysis/CollationTestBase.java,-1.0,-1.0,0.679012345679,0.00388098318241,0.395061728395,1234,0.234939759036,0.695652173913,59,4172,3,11835,1
org/apache/lucene/analysis/CollationTestBase.java,0.0,-1.0,0.255555555556,0.0175937904269,-0.322222222222,1234,0.234939759036,0.239130434783,59,4172,2,11835,1
org/apache/lucene/analysis/CollationTestBase.java,0.0,-1.0,0.255555555556,0.0175937904269,-0.322222222222,1234,0.234939759036,0.24347826087,59,4172,2,11835,1
org/apache/lucene/analysis/CollationTestBase.java,0.0,-1.0,0.255555555556,0.0175937904269,-0.322222222222,1234,0.234939759036,0.252173913043,59,4172,2,11835,1
org/apache/lucene/analysis/CollationTestBase.java,0.0,-1.0,0.255555555556,0.0175937904269,-0.322222222222,1234,0.234939759036,0.25652173913,59,4172,2,11835,1
org/apache/lucene/analysis/CollationTestBase.java,0.0,-1.0,0.312727272727,0.00388098318241,-0.24,1234,0.234939759036,0.865217391304,59,4172,3,11835,1
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/analysis/MockAnalyzer.java,-1.0,-1.0,0.551724137931,0.0175937904269,0.151724137931,1234,0.75,0.605882352941,59,12834,2,13243,1
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/analysis/MockPayloadAnalyzer.java,-1.0,-1.0,0.0,0.0175937904269,-0.75,1234,0.446428571429,0.778947368421,59,6560,2,9049,1
org/apache/lucene/analysis/MockPayloadAnalyzer.java,0.0,-1.0,0.371428571429,0.00388098318241,-0.180952380952,1234,0.446428571429,0.642105263158,59,6560,2,14087,1
org/apache/lucene/analysis/MockPayloadAnalyzer.java,0.0,-1.0,0.371428571429,0.00388098318241,-0.180952380952,1234,0.446428571429,0.694736842105,59,6560,3,14087,1
org/apache/lucene/util/AttributeSource.java,1.0,150.0,0.95652173913,0.0175937904269,0.913043478261,5408,0.612648221344,0.713656387665,239,19865,2,17755,0
org/apache/lucene/analysis/MockRandomLookaheadTokenFilter.java,-1.0,-1.0,0.578947368421,0.0175937904269,0.184210526316,1234,0.283582089552,0.828282828283,59,12934,3,9763,1
