F55,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,category
org/apache/commons/cli/avalon/CLArgsParser.java,1.0,0.3,0.035,0.324324324324,0.190422323855,-0.4,0.00325732899023,0.0162866449511,0.190422323855,1.0,1.0,9,7377,3027,11856,0.0
org/apache/commons/cli/avalon/CLArgsParser.java,1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,1.0,1.0,9,7377,3027,11856,0.0
org/apache/commons/cli/avalon/CLArgsParser.java,1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,1.0,1.0,9,7377,3027,11856,0.0
org/apache/commons/jexl/bsf/JexlEngine.java,1.0,0.4,0.0109090909091,0.488664987406,0.393477898753,-0.2,0.198697068404,0.232899022801,0.393477898753,1.0,1.0,8,4135,1875,8614,0.0
org/apache/jmeter/JMeter.java,1.0,0.857142857143,0.0174927113703,0.534482758621,0.0718939203208,0.714285714286,0.0358306188925,0.0276872964169,0.0718939203208,0.666666666667,0.5,29,2485,878,6964,0.0
org/apache/jmeter/JMeter.java,-1.0,0.3,0.035,0.324324324324,0.190422323855,-0.4,0.00325732899023,0.0162866449511,0.190422323855,0.666666666667,0.5,120,7145,2937,11624,1.0
org/apache/jmeter/JMeter.java,0.0,0.709677419355,0.0206035379813,0.734693877551,0.149275321701,0.41935483871,0.0390879478827,0.0407166123779,0.149275321701,0.666666666667,0.5,159,9282,3976,13761,1.0
org/apache/jmeter/JMeter.java,0.0,0.709677419355,0.0206035379813,0.734693877551,0.149275321701,0.41935483871,0.0390879478827,0.0407166123779,0.149275321701,0.666666666667,0.5,159,9282,3976,13761,1.0
org/apache/jmeter/JMeterReport.java,1.0,0.857142857143,0.0174927113703,0.534482758621,0.0718939203208,0.714285714286,0.0358306188925,0.0276872964169,0.0718939203208,0.666666666667,1.0,30,6979,2879,11458,0.0
org/apache/jmeter/JMeterReport.java,1.0,0.3,0.035,0.324324324324,0.190422323855,-0.4,0.00325732899023,0.0162866449511,0.190422323855,0.666666666667,1.0,30,6979,2879,11458,0.0
org/apache/jmeter/assertions/BSFAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,4,4129,1874,8608,1.0
org/apache/jmeter/assertions/BeanShellAssertion.java,-0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,0.52380952381,-1.0,25,7377,3027,11856,1.0
org/apache/jmeter/assertions/CompareAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,-0.333333333333,10,3317,1392,7796,1.0
org/apache/jmeter/assertions/DurationAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,15,9282,3976,13761,1.0
org/apache/jmeter/assertions/HTMLAssertion.java,1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.52380952381,1.0,16,7697,3370,12176,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.52380952381,1.0,16,7697,3370,12176,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,0.52380952381,1.0,16,7697,3370,12176,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,1.0,0.4,0.0109090909091,0.488664987406,0.393477898753,-0.2,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,4,3991,1821,8470,0.0
org/apache/jmeter/assertions/HTMLAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,16,7697,3370,12176,1.0
org/apache/jmeter/assertions/JSR223Assertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,5,3246,1335,7725,1.0
org/apache/jmeter/assertions/MD5HexAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,15,8015,3433,12494,1.0
org/apache/jmeter/assertions/ResponseAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,55,9282,3976,13761,1.0
org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,5,2857,1101,7336,1.0
org/apache/jmeter/assertions/SizeAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,34,9151,3827,13630,1.0
org/apache/jmeter/assertions/XMLAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,23,8847,3678,13326,1.0
org/apache/jmeter/assertions/XMLSchemaAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,1.0,16,7342,3004,11821,1.0
org/apache/jmeter/assertions/XPathAssertion.java,-0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,0.52380952381,0.0,25,7377,3027,11856,1.0
org/apache/jmeter/assertions/XPathAssertion.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.52380952381,0.0,25,7377,3027,11856,1.0
org/apache/jmeter/assertions/gui/AssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,38,9068,3777,13547,1.0
org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,17,7697,3370,12176,1.0
org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,17,7697,3370,12176,1.0
org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,4,3991,1821,8470,1.0
org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,4,3991,1821,8470,1.0
org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,5,2857,1101,7336,1.0
org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,5,2857,1101,7336,1.0
org/apache/jmeter/assertions/gui/SizeAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,24,8783,3644,13262,1.0
org/apache/jmeter/assertions/gui/SizeAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,24,8783,3644,13262,1.0
org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,4,3991,1821,8470,1.0
org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,12,7342,3004,11821,1.0
org/apache/jmeter/assertions/gui/XPathAssertionGui.java,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,-1.0,-1.0,5,3991,1821,8470,1.0
org/apache/jmeter/config/Argument.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.142857142857,1.0,28,9282,3976,13761,1.0
org/apache/jmeter/config/Arguments.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.142857142857,1.0,26,9282,3976,13761,1.0
org/apache/jmeter/config/CSVDataSet.java,1.0,1.0,0.0,1.0,0.0,1.0,0.00162866449511,0.00488599348534,0.0,-0.142857142857,1.0,29,5795,2574,10274,1.0
org/apache/jmeter/config/ConfigTestElement.java,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.142857142857,-1.0,15,9282,3976,13761,1.0
org/apache/jmeter/config/LoginConfig.java,-0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,-0.142857142857,-1.0,11,8800,3658,13279,1.0
