Name,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,category
org/apache/lucene/analysis/BaseTokenStreamTestCase.java,0,44,1209,4,0,237,1,58,0.504721930745,721,126,0.174757281553,1.0,0,1,1.0
org/apache/lucene/analysis/BaseTokenStreamTestCase.java,0,44,1209,4,0,237,1,58,0.112277019937,721,126,0.174757281553,1.0,0,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/CannedBinaryTokenStream.java,0,2,1209,4,0,237,1,58,0.773722627737,89,28,0.314606741573,1.0,0,1,0.0
org/apache/lucene/analysis/CannedBinaryTokenStream.java,0,2,1209,4,6,237,1,58,0.956204379562,89,28,0.314606741573,1.0,0,1,1.0
org/apache/lucene/analysis/CannedBinaryTokenStream.java,0,2,1209,4,6,237,1,58,0.956204379562,89,28,0.314606741573,1.0,0,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/CollationTestBase.java,13,5,1209,2,4,237,3,58,0.69696969697,167,39,0.233532934132,0.675213675214,0,1,1.0
org/apache/lucene/analysis/CollationTestBase.java,0,5,1209,2,2,237,1,58,0.242424242424,167,39,0.233532934132,1.0,0,1,1.0
org/apache/lucene/analysis/CollationTestBase.java,0,5,1209,2,2,237,1,58,0.246753246753,167,39,0.233532934132,1.0,0,1,1.0
org/apache/lucene/analysis/CollationTestBase.java,0,5,1209,2,2,237,1,58,0.255411255411,167,39,0.233532934132,1.0,0,1,1.0
org/apache/lucene/analysis/CollationTestBase.java,0,5,1209,2,2,237,1,58,0.25974025974,167,39,0.233532934132,1.0,0,1,1.0
org/apache/lucene/analysis/CollationTestBase.java,0,5,1209,2,12,237,1,58,0.865800865801,167,39,0.233532934132,1.0,0,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/MockAnalyzer.java,31,11,1209,1,16,237,12,58,0.605882352941,88,66,0.75,0.359447004608,13,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/MockPayloadAnalyzer.java,0,1,1209,2,0,237,1,58,0.778947368421,56,25,0.446428571429,1.0,0,1,1.0
org/apache/lucene/analysis/MockPayloadAnalyzer.java,0,1,1209,2,4,237,1,58,0.642105263158,56,25,0.446428571429,1.0,0,1,1.0
org/apache/lucene/analysis/MockPayloadAnalyzer.java,0,1,1209,2,4,237,1,58,0.694736842105,56,25,0.446428571429,1.0,0,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/MockRandomLookaheadTokenFilter.java,38,5,1209,1,4,237,14,58,0.828282828283,67,19,0.283582089552,0.710526315789,0,1,1.0
org/apache/lucene/analysis/MockRandomLookaheadTokenFilter.java,0,5,1209,1,2,237,1,58,0.323232323232,67,19,0.283582089552,1.0,0,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/Token.java,5,14,1209,1,4,237,1,58,0.914691943128,131,57,0.435114503817,0.6,4,1,0.0
org/apache/lucene/analysis/Token.java,5,14,1209,1,4,237,1,58,0.919431279621,131,57,0.435114503817,0.8,4,1,1.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/ar/ArabicStemmer.java,0,5,202,1,6,20,1,9,0.366666666667,75,61,0.813333333333,1.0,0,1,0.0
org/apache/lucene/analysis/ar/ArabicStemmer.java,0,5,202,1,4,20,1,9,0.453333333333,75,61,0.813333333333,1.0,0,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/util/AttributeSource.java,30,23,5388,5,7,1090,10,259,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0.0
org/apache/lucene/analysis/br/BrazilianStemmer.java,13,19,743,1,0,28,4,6,0.4189453125,764,173,0.226439790576,1.0,1,1,0.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,6,27,70,2,4,44,1,10,0.0107381251814,30657,224,0.00730665100956,0.666666666667,0,1,1.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,6,27,70,2,4,44,1,10,0.959562735803,30657,224,0.00730665100956,0.666666666667,0,1,1.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,6,27,70,2,4,44,1,10,0.0712650349876,30657,224,0.00730665100956,0.666666666667,0,1,1.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,18,27,70,2,4,44,1,10,0.955531908033,30657,224,0.00730665100956,0.888888888889,0,1,1.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,74,27,70,2,9,44,1,10,0.988513230266,30657,224,0.00730665100956,0.027027027027,0,0,1.0
org/apache/lucene/analysis/charfilter/HTMLStripCharFilter.java,3,27,70,2,4,44,1,10,0.974557415111,30657,224,0.00730665100956,0.666666666667,0,1,1.0
