F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-0.5,-1.0,0.0,0.00381679389313,-1.0,21104,0.0412147505423,0.440828402367,135,2238,3,1785,open
0.0,-1.0,0.111111111111,0.0101781170483,-0.777777777778,21104,0.0412147505423,0.889546351085,135,2238,3,1785,open
-1.0,-1.0,0.0,0.00254452926209,-1.0,21104,1.54035798717,0.487393893323,135,2562,3,2109,open
-1.0,-1.0,0.0,0.00254452926209,-1.0,21104,1.54035798717,0.513619662993,135,2562,3,2109,open
-1.0,-1.0,0.0,0.00254452926209,-1.0,21104,1.54035798717,0.499556569112,135,2562,3,2109,open
-1.0,-1.0,0.0,0.00254452926209,-1.0,21104,1.54035798717,0.519320917268,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0513112884835,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.049284175852,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0533384011149,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0553655137464,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0452299505891,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0432028379577,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0411757253262,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0472570632206,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.0573926263778,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.139490687951,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.134422906373,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.14455846953,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.149626251109,135,2562,3,2109,open
-1.0,-1.0,0.1,0.00254452926209,-0.8,21104,1.54035798717,0.124287343216,135,2562,3,2109,open
