Name,F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,category
org/apache/cassandra/AbstractSerializationsTester.java,0.0,-1.0,0.357142857143,0.000386847195358,-0.285714285714,503,0.404255319149,0.513513513514,44,10814,2,7561,1
org/apache/cassandra/AbstractSerializationsTester.java,-1.0,-1.0,0.448275862069,0.00425531914894,-0.0689655172414,503,0.404255319149,0.959459459459,44,10814,2,7664,1
org/apache/cassandra/EmbeddedServer.java,0.0,1.0,0.222222222222,0.000386847195358,-0.555555555556,503,0.327272727273,0.373493975904,44,10896,2,8902,0
org/apache/cassandra/EmbeddedServer.java,1.0,1.0,0.0549450549451,0.00773694390716,-0.879120879121,503,0.327272727273,0.686746987952,44,10896,3,4452,0
org/apache/cassandra/MethodComparator.java,-1.0,-1.0,0.529411764706,0.0027079303675,0.137254901961,503,0.162790697674,0.634730538922,44,6533,1,3383,1
org/apache/cassandra/MethodComparator.java,0.0,-1.0,0.255319148936,0.00425531914894,-0.446808510638,503,0.162790697674,0.215568862275,44,6533,2,3383,1
org/apache/cassandra/MethodComparator.java,-1.0,-1.0,0.416666666667,0.00425531914894,-0.166666666667,503,0.162790697674,0.892215568862,44,6533,2,3383,1
org/apache/cassandra/OffsetAwareConfigurationLoader.java,-1.0,-1.0,0.142857142857,0.0116054158607,-0.571428571429,503,0.548387096774,0.634920634921,44,4011,1,861,1
org/apache/cassandra/SchemaLoader.java,-1.0,-1.0,0.277777777778,0.00773694390716,-0.333333333333,503,0.116531165312,0.995789473684,44,4653,2,4953,1
org/apache/cassandra/Util.java,-1.0,-1.0,0.115384615385,0.00773694390716,-0.769230769231,503,0.10472972973,0.551451187335,44,5999,2,9185,1
org/apache/cassandra/auth/AllowAllAuthenticator.java,-0.5,-1.0,0.15,0.00425531914894,-0.7,1268,0.354166666667,1.11688311688,69,12664,3,9514,1
org/apache/cassandra/auth/AllowAllAuthenticator.java,-1.0,-1.0,0.428571428571,0.00773694390716,0.0,1268,0.354166666667,0.844155844156,69,12664,3,3753,1
org/apache/cassandra/auth/Auth.java,1.0,1.0,0.381818181818,0.00773694390716,-0.2,1268,0.266949152542,0.764179104478,69,6843,3,3466,0
org/apache/cassandra/auth/Auth.java,1.0,1.0,0.0549450549451,0.00773694390716,-0.879120879121,1268,0.266949152542,0.271641791045,69,6843,2,361,0
org/apache/cassandra/auth/Auth.java,1.0,1.0,0.0549450549451,0.00773694390716,-0.879120879121,1268,0.266949152542,0.25671641791,69,6843,2,367,0
org/apache/cassandra/auth/DataResource.java,-0.5,-1.0,0.15,0.00425531914894,-0.7,1268,0.424836601307,4.38709677419,69,6903,3,3753,1
org/apache/cassandra/auth/PasswordAuthenticator.java,-1.0,-1.0,0.428571428571,0.00773694390716,0.0,1268,0.189075630252,0.824074074074,69,6607,3,2916,1
org/apache/cassandra/batchlog/BatchlogManager.java,-0.5,-1.0,0.15,0.00425531914894,-0.7,224,0.04,1.33846153846,13,3150,3,10625,1
org/apache/cassandra/cache/AutoSavingCache.java,-1.0,-1.0,0.448275862069,0.00425531914894,-0.0689655172414,579,0.0827338129496,0.863372093023,48,4898,2,5354,1
org/apache/cassandra/cache/CacheProviderTest.java,0.0,-1.0,0.108695652174,0.0116054158607,-0.760869565217,579,0.205607476636,0.94,48,4033,2,7073,1
org/apache/cassandra/cache/CachingOptions.java,1.0,0.5,0.185185185185,0.0027079303675,-0.62962962963,579,0.0925110132159,0.182291666667,48,4626,3,1476,0
org/apache/cassandra/cache/CachingOptions.java,-1.0,0.5,0.185185185185,0.0027079303675,-0.62962962963,579,0.0925110132159,0.46875,48,4626,3,1476,1
org/apache/cassandra/cache/CachingOptions.java,1.0,0.5,0.185185185185,0.0027079303675,-0.62962962963,579,0.0925110132159,0.256944444444,48,4626,3,1476,0
org/apache/cassandra/cache/CachingOptions.java,1.0,0.5,0.185185185185,0.0027079303675,-0.62962962963,579,0.0925110132159,0.65625,48,4626,3,1476,0
org/apache/cassandra/io/util/Memory.java,-1.0,-1.0,0.0,0.00773694390716,-1.0,3175,0.141791044776,0.923529411765,158,4559,2,3900,1
org/apache/cassandra/cache/SerializingCacheProvider.java,1.0,1.0,0.333333333333,0.00773694390716,-0.305555555556,579,0.409090909091,0.691176470588,48,6110,3,4356,0
org/apache/cassandra/cache/SerializingCacheProvider.java,1.0,1.0,0.333333333333,0.00773694390716,-0.305555555556,579,0.409090909091,0.941176470588,48,6110,3,4356,0
